Subject;Session;SACondition;"SACondition(1=ACC; 0 = SPD)";TrialNum;Difficulty(1 hard to 6 easiest);"ProbeChoice.ACC (0 = wrong; 1 = correct)";ProbeChoice.RT;ProbeConf.RESP;ConfResp;ProbeConf.RT
4;6;Accuracy;1;2;2;1;2280;k;100;341
4;6;Accuracy;1;3;6;1;840;k;100;293
4;6;Accuracy;1;4;6;1;872;k;100;309
4;6;Accuracy;1;5;5;1;792;k;100;277
4;6;Accuracy;1;6;1;1;3592;j;90;373
4;6;Accuracy;1;7;3;1;2840;j;90;453
4;6;Accuracy;1;8;4;1;1096;j;90;501
4;6;Accuracy;1;9;4;1;1752;k;100;277
4;6;Accuracy;1;10;3;1;2136;j;90;437
4;6;Accuracy;1;11;4;1;2824;j;90;357
4;6;Accuracy;1;12;6;1;888;k;100;261
4;6;Accuracy;1;13;6;1;760;k;100;293
4;6;Accuracy;1;14;1;1;3336;j;90;597
4;6;Accuracy;1;15;5;1;696;k;100;309
4;6;Accuracy;1;16;6;1;792;k;100;261
4;6;Accuracy;1;17;3;1;744;k;100;277
4;6;Accuracy;1;18;3;1;3928;j;90;341
4;6;Accuracy;1;19;1;1;2984;j;90;277
4;6;Accuracy;1;20;3;1;1176;j;90;229
4;6;Accuracy;1;21;4;1;3272;j;90;357
4;6;Accuracy;1;22;1;1;2408;j;90;261
4;6;Accuracy;1;23;3;1;1112;k;100;405
4;6;Accuracy;1;24;5;1;1160;k;100;309
4;6;Accuracy;1;25;4;1;2392;h;80;709
4;6;Accuracy;1;26;6;1;792;k;100;293
4;6;Accuracy;1;27;5;1;1592;k;100;277
4;6;Accuracy;1;28;4;1;984;k;100;261
4;6;Accuracy;1;29;2;1;5800;j;90;325
4;6;Accuracy;1;30;2;0;7448;h;80;421
4;6;Accuracy;1;31;1;1;1096;j;90;421
4;6;Accuracy;1;32;4;1;872;k;100;277
4;6;Accuracy;1;33;4;1;2456;j;90;341
4;6;Accuracy;1;34;5;1;728;k;100;309
4;6;Accuracy;1;35;3;1;4584;j;90;389
4;6;Accuracy;1;36;6;1;744;k;100;309
4;6;Accuracy;1;37;2;1;2088;j;90;341
4;6;Accuracy;1;38;4;1;824;k;100;261
4;6;Accuracy;1;39;1;0;5080;j;90;389
4;6;Accuracy;1;40;5;1;1400;k;100;293
4;6;Accuracy;1;41;1;1;1624;k;100;277
4;6;Accuracy;1;42;6;1;808;k;100;245
4;6;Accuracy;1;43;6;1;1144;k;100;229
4;6;Accuracy;1;44;5;1;1272;k;100;245
4;6;Accuracy;1;45;2;1;2616;j;90;245
4;6;Accuracy;1;46;1;0;3288;j;90;245
4;6;Accuracy;1;47;4;1;840;k;100;261
4;6;Accuracy;1;48;1;1;4792;j;90;293
4;6;Accuracy;1;49;1;0;3528;h;80;325
4;6;Accuracy;1;50;2;1;3112;h;80;261
4;6;Accuracy;1;51;2;1;3336;j;90;373
4;6;Accuracy;1;52;2;1;4536;h;80;341
4;6;Accuracy;1;53;2;1;4456;h;80;341
4;6;Accuracy;1;54;5;1;984;k;100;613
4;6;Accuracy;1;55;2;1;5896;h;80;325
4;6;Accuracy;1;56;5;1;1704;k;100;821
4;6;Accuracy;1;57;2;1;5032;j;90;309
4;6;Accuracy;1;58;6;1;712;k;100;261
4;6;Accuracy;1;59;3;1;2184;j;90;245
4;6;Accuracy;1;60;4;1;744;k;100;293
4;6;Accuracy;1;61;1;1;3224;k;100;213
4;6;Accuracy;1;62;6;1;664;k;100;261
4;6;Accuracy;1;63;2;1;728;k;100;245
4;6;Accuracy;1;64;5;1;968;k;100;213
4;6;Accuracy;1;65;3;1;1080;k;100;229
4;6;Accuracy;1;66;3;1;792;k;100;245
4;6;Accuracy;1;67;1;1;2696;j;90;293
4;6;Accuracy;1;68;3;1;696;k;100;229
4;6;Accuracy;1;69;3;1;3768;j;90;421
4;6;Accuracy;1;70;5;1;1048;j;90;277
4;6;Accuracy;1;71;5;1;1016;k;100;229
4;6;Accuracy;1;72;6;1;776;k;100;229
4;6;Speed;0;1;1;0;504;f;60;1958
4;6;Speed;0;2;2;1;488;g;70;2773
4;6;Speed;0;3;3;1;504;j;90;2117
4;6;Speed;0;4;1;1;472;j;90;933
4;6;Speed;0;5;1;1;568;h;80;3125
4;6;Speed;0;6;2;1;472;h;80;1813
4;6;Speed;0;7;1;0;680;h;80;1413
4;6;Speed;0;8;4;1;424;k;100;1541
4;6;Speed;0;9;1;1;520;j;90;1365
4;6;Speed;0;10;4;1;520;k;100;533
4;6;Speed;0;11;6;1;520;k;100;421
4;6;Speed;0;12;6;1;792;k;100;453
4;6;Speed;0;13;3;1;536;k;100;1301
4;6;Speed;0;14;4;1;520;k;100;501
4;6;Speed;0;15;1;0;792;f;60;3829
4;6;Speed;0;16;5;1;536;k;100;1141
4;6;Speed;0;17;5;1;472;k;100;613
4;6;Speed;0;18;2;1;456;k;100;501
4;6;Speed;0;19;6;1;408;k;100;773
4;6;Speed;0;20;4;1;456;k;100;597
4;6;Speed;0;21;4;1;616;k;100;549
4;6;Speed;0;22;3;1;600;j;90;1365
4;6;Speed;0;23;5;1;456;k;100;469
4;6;Speed;0;24;1;0;600;j;90;1381
4;6;Speed;0;25;6;1;520;k;100;453
4;6;Speed;0;26;5;1;536;k;100;581
4;6;Speed;0;27;1;0;552;f;60;2533
4;6;Speed;0;28;6;1;488;k;100;501
4;6;Speed;0;29;4;1;600;j;90;2117
4;6;Speed;0;30;2;1;456;j;90;757
4;6;Speed;0;31;3;1;616;k;100;3125
4;6;Speed;0;32;6;1;504;k;100;613
4;6;Speed;0;33;5;1;456;k;100;469
4;6;Speed;0;34;4;1;440;k;100;597
4;6;Speed;0;35;4;1;488;k;100;485
4;6;Speed;0;36;6;1;504;k;100;805
4;6;Speed;0;37;1;0;472;h;80;933
4;6;Speed;0;38;6;0;536;f;60;1285
4;6;Speed;0;39;4;1;520;j;90;629
4;6;Speed;0;40;1;1;552;j;90;1125
4;6;Speed;0;41;2;1;504;h;80;1861
4;6;Speed;0;42;3;0;536;d;50;5221
4;6;Speed;0;43;5;1;504;j;90;661
4;6;Speed;0;44;5;1;552;j;90;693
4;6;Speed;0;45;5;1;520;k;100;485
4;6;Speed;0;46;3;1;504;j;90;1413
4;6;Speed;0;47;6;1;488;k;100;469
4;6;Speed;0;48;6;1;552;k;100;613
4;6;Speed;0;49;2;1;632;k;100;677
4;6;Speed;0;50;6;1;536;k;100;901
4;6;Speed;0;51;5;1;632;j;90;725
4;6;Speed;0;52;5;1;456;k;100;629
4;6;Speed;0;53;3;1;504;j;90;933
4;6;Speed;0;54;3;1;696;k;100;597
4;6;Speed;0;55;3;1;504;k;100;453
4;6;Speed;0;56;2;1;520;j;90;661
4;6;Speed;0;57;2;0;456;j;90;549
4;6;Speed;0;58;5;1;568;k;100;485
4;6;Speed;0;59;1;0;536;j;90;965
4;6;Speed;0;60;3;1;648;j;90;1653
4;6;Speed;0;61;2;0;504;j;90;549
4;6;Speed;0;62;4;1;552;k;100;613
4;6;Speed;0;63;4;1;680;k;100;453
4;6;Speed;0;64;1;1;472;g;70;1221
4;6;Speed;0;65;2;0;536;h;80;1173
4;6;Speed;0;66;2;1;536;j;90;565
4;6;Speed;0;67;3;1;456;j;90;485
4;6;Speed;0;68;5;1;456;k;100;581
4;6;Speed;0;69;6;1;488;k;100;629
4;6;Speed;0;70;2;1;552;g;70;965
4;6;Speed;0;71;3;1;504;j;90;917
4;6;Speed;0;72;4;1;488;j;90;485
4;6;Accuracy;1;1;6;1;936;k;100;421
4;6;Accuracy;1;2;3;1;1272;j;90;517
4;6;Accuracy;1;3;3;1;1112;j;90;341
4;6;Accuracy;1;4;3;0;2584;h;80;469
4;6;Accuracy;1;5;5;1;824;k;100;357
4;6;Accuracy;1;6;2;1;1960;j;90;1381
4;6;Accuracy;1;7;1;1;2920;j;90;373
4;6;Accuracy;1;8;5;1;808;k;100;309
4;6;Accuracy;1;9;2;1;2150;j;90;485
4;6;Accuracy;1;10;2;0;2424;j;90;485
4;6;Accuracy;1;11;6;1;856;j;90;2821
4;6;Accuracy;1;12;1;1;2424;j;90;293
4;6;Accuracy;1;13;4;1;904;k;100;341
4;6;Accuracy;1;14;4;1;664;k;100;245
4;6;Accuracy;1;15;4;1;1176;k;100;245
4;6;Accuracy;1;16;3;1;1240;j;90;293
4;6;Accuracy;1;17;1;1;1142;h;80;389
4;6;Accuracy;1;18;5;1;1096;k;100;261
4;6;Accuracy;1;19;6;1;952;k;100;277
4;6;Accuracy;1;20;1;1;3288;j;90;437
4;6;Accuracy;1;21;2;1;1096;j;90;245
4;6;Accuracy;1;22;1;1;1960;h;80;229
4;6;Accuracy;1;23;1;1;1416;j;90;277
4;6;Accuracy;1;24;6;1;840;k;100;389
4;6;Accuracy;1;25;6;1;920;k;100;277
4;6;Accuracy;1;26;6;1;808;k;100;421
4;6;Accuracy;1;27;1;0;1240;j;90;229
4;6;Accuracy;1;28;1;0;2168;j;90;229
4;6;Accuracy;1;29;5;1;1128;k;100;293
4;6;Accuracy;1;30;2;1;3816;h;80;261
4;6;Accuracy;1;31;3;1;1544;j;90;325
4;6;Accuracy;1;32;3;1;1912;j;90;309
4;6;Accuracy;1;33;2;1;1800;j;90;293
4;6;Accuracy;1;34;5;1;1544;k;100;293
4;6;Accuracy;1;35;3;1;1512;j;90;229
4;6;Accuracy;1;36;5;1;648;k;100;261
4;6;Accuracy;1;37;6;1;2216;k;100;293
4;6;Accuracy;1;38;3;1;824;k;100;293
4;6;Accuracy;1;39;1;1;2600;j;90;421
4;6;Accuracy;1;40;3;1;872;k;100;261
4;6;Accuracy;1;41;4;1;920;k;100;229
4;6;Accuracy;1;42;2;1;2408;j;90;277
4;6;Accuracy;1;43;5;1;1384;k;100;245
4;6;Accuracy;1;44;4;1;2936;j;90;293
4;6;Accuracy;1;45;6;1;936;k;100;261
4;6;Accuracy;1;46;4;1;856;k;100;261
4;6;Accuracy;1;47;1;0;2824;j;90;357
4;6;Accuracy;1;48;4;1;1224;k;100;309
4;6;Accuracy;1;49;4;1;1000;k;100;245
4;6;Accuracy;1;50;5;1;824;k;100;229
4;6;Accuracy;1;51;5;1;792;k;100;229
4;6;Accuracy;1;52;5;1;1192;k;100;261
4;6;Accuracy;1;53;6;1;920;k;100;277
4;6;Accuracy;1;54;6;1;888;k;100;245
4;6;Accuracy;1;55;6;1;632;k;100;245
4;6;Accuracy;1;56;2;1;1416;k;100;213
4;6;Accuracy;1;57;5;1;1160;k;100;597
4;6;Accuracy;1;58;5;0;840;k;100;245
4;6;Accuracy;1;59;4;1;840;k;100;293
4;6;Accuracy;1;60;3;1;680;k;100;245
4;6;Accuracy;1;61;4;1;920;k;100;229
4;6;Accuracy;1;62;6;1;856;k;100;245
4;6;Accuracy;1;63;1;1;3048;j;90;245
4;6;Accuracy;1;64;3;1;952;k;100;261
4;6;Accuracy;1;65;1;1;5464;j;90;261
4;6;Accuracy;1;66;2;1;920;k;100;277
4;6;Accuracy;1;67;2;1;4248;h;80;421
4;6;Accuracy;1;68;4;1;904;j;90;213
4;6;Accuracy;1;69;3;1;1448;j;90;373
4;6;Accuracy;1;70;4;1;1480;j;90;277
4;6;Accuracy;1;71;2;0;3144;j;90;277
4;6;Accuracy;1;72;2;1;2264;j;90;357
4;6;Speed;0;1;3;1;1064;k;100;1493
4;6;Speed;0;2;6;1;392;k;100;485
4;6;Speed;0;3;6;0;504;d;50;997
4;6;Speed;0;4;2;0;616;f;60;1157
4;6;Speed;0;5;1;0;488;h;80;789
4;6;Speed;0;6;2;0;600;h;80;933
4;6;Speed;0;7;2;1;488;j;90;981
4;6;Speed;0;8;5;1;552;k;100;549
4;6;Speed;0;9;3;1;440;k;100;1013
4;6;Speed;0;10;5;1;648;k;100;533
4;6;Speed;0;11;5;1;440;k;100;453
4;6;Speed;0;12;5;1;488;k;100;485
4;6;Speed;0;13;2;0;360;f;60;1685
4;6;Speed;0;14;2;1;488;h;80;1749
4;6;Speed;0;15;5;1;472;k;100;453
4;6;Speed;0;16;5;1;440;k;100;421
4;6;Speed;0;17;5;1;536;k;100;517
4;6;Speed;0;18;4;1;472;j;90;677
4;6;Speed;0;19;2;1;520;j;90;789
4;6;Speed;0;20;4;1;472;k;100;2325
4;6;Speed;0;21;6;1;632;k;100;661
4;6;Speed;0;22;1;1;504;h;80;901
4;6;Speed;0;23;6;1;600;k;100;3445
4;6;Speed;0;24;2;0;488;h;80;981
4;6;Speed;0;25;1;1;632;h;80;2709
4;6;Speed;0;26;5;1;632;k;100;469
4;6;Speed;0;27;3;1;568;j;90;3173
4;6;Speed;0;28;6;1;520;k;100;549
4;6;Speed;0;29;4;1;584;k;100;1221
4;6;Speed;0;30;1;1;632;h;80;933
4;6;Speed;0;31;1;1;600;h;80;789
4;6;Speed;0;32;4;1;632;j;90;1061
4;6;Speed;0;33;4;1;472;k;100;501
4;6;Speed;0;34;3;1;504;j;90;837
4;6;Speed;0;35;3;0;568;d;50;949
4;6;Speed;0;36;1;1;616;j;90;757
4;6;Speed;0;37;4;0;584;g;70;1509
4;6;Speed;0;38;3;1;664;g;70;997
4;6;Speed;0;39;1;0;536;h;80;677
4;6;Speed;0;40;6;1;504;j;90;1941
4;6;Speed;0;41;1;1;488;j;90;1189
4;6;Speed;0;42;4;1;520;k;100;741
4;6;Speed;0;43;6;1;520;k;100;613
4;6;Speed;0;44;3;1;568;j;90;773
4;6;Speed;0;45;4;1;600;k;100;565
4;6;Speed;0;46;4;1;504;k;100;661
4;6;Speed;0;47;6;1;504;k;100;421
4;6;Speed;0;48;2;0;632;j;90;757
4;6;Speed;0;49;6;1;488;k;100;501
4;6;Speed;0;50;3;1;520;j;90;565
4;6;Speed;0;51;1;1;456;k;100;629
4;6;Speed;0;52;1;0;696;k;100;517
4;6;Speed;0;53;4;0;616;d;50;1797
4;6;Speed;0;54;3;1;568;k;100;581
4;6;Speed;0;55;2;1;664;k;100;469
4;6;Speed;0;56;5;1;472;k;100;453
4;6;Speed;0;57;5;1;488;k;100;421
4;6;Speed;0;58;6;1;440;k;100;405
4;6;Speed;0;59;3;1;488;k;100;469
4;6;Speed;0;60;6;1;648;k;100;437
4;6;Speed;0;61;2;0;632;g;70;2245
4;6;Speed;0;62;5;1;504;j;90;757
4;6;Speed;0;63;4;0;648;d;50;6965
4;6;Speed;0;64;2;1;456;k;100;1429
4;6;Speed;0;65;4;1;504;k;100;597
4;6;Speed;0;66;1;0;568;k;100;581
4;6;Speed;0;67;6;1;520;k;100;533
4;6;Speed;0;68;3;0;520;g;70;1813
4;6;Speed;0;69;3;1;504;k;100;1669
4;6;Speed;0;70;2;1;632;j;90;2101
4;6;Speed;0;71;1;1;568;j;90;2741
4;6;Speed;0;72;5;1;616;k;100;533
4;6;Accuracy;1;1;6;0;872;d;50;1269
4;6;Accuracy;1;2;6;1;904;j;90;469
4;6;Accuracy;1;3;4;1;1432;k;100;453
4;6;Accuracy;1;4;3;1;936;k;100;277
4;6;Accuracy;1;5;2;1;936;k;100;261
4;6;Accuracy;1;6;6;1;648;k;100;261
4;6;Accuracy;1;7;4;1;648;k;100;453
4;6;Accuracy;1;8;2;0;2744;j;90;421
4;6;Accuracy;1;9;1;1;1352;j;90;357
4;6;Accuracy;1;10;3;1;1352;k;100;293
4;6;Accuracy;1;11;2;1;1128;k;100;229
4;6;Accuracy;1;12;4;1;2120;k;100;260
4;6;Accuracy;1;13;1;0;1656;k;100;245
4;6;Accuracy;1;14;4;1;824;k;100;309
4;6;Accuracy;1;15;5;1;776;k;100;293
4;6;Accuracy;1;16;2;1;2296;k;100;277
4;6;Accuracy;1;17;1;0;3064;j;90;245
4;6;Accuracy;1;18;6;1;840;k;100;261
4;6;Accuracy;1;19;6;1;920;k;100;261
4;6;Accuracy;1;20;6;1;760;k;100;261
4;6;Accuracy;1;21;4;1;1320;j;90;277
4;6;Accuracy;1;22;3;1;2120;k;100;229
4;6;Accuracy;1;23;1;0;3576;k;100;341
4;6;Accuracy;1;24;5;1;936;j;90;277
4;6;Accuracy;1;25;5;1;616;k;100;373
4;6;Accuracy;1;26;5;1;584;k;100;293
4;6;Accuracy;1;27;4;1;1144;j;90;277
4;6;Accuracy;1;28;2;1;2248;j;90;229
4;6;Accuracy;1;29;1;0;2088;j;90;277
4;6;Accuracy;1;30;3;1;968;j;90;293
4;6;Accuracy;1;31;3;1;2312;j;90;261
4;6;Accuracy;1;32;1;0;3880;j;90;373
4;6;Accuracy;1;33;1;0;4312;h;80;325
4;6;Accuracy;1;34;3;1;2616;h;80;373
4;6;Accuracy;1;35;2;1;1640;j;90;485
4;6;Accuracy;1;36;2;1;3560;k;100;805
4;6;Accuracy;1;37;3;1;2888;h;80;325
4;6;Accuracy;1;38;4;1;1128;k;100;469
4;6;Accuracy;1;39;4;1;904;k;100;309
4;6;Accuracy;1;40;4;1;776;k;100;261
4;6;Accuracy;1;41;5;1;1592;k;100;261
4;6;Accuracy;1;42;3;1;2232;j;90;245
4;6;Accuracy;1;43;5;1;1096;k;100;245
4;6;Accuracy;1;44;1;1;1176;j;90;277
4;6;Accuracy;1;45;6;1;792;k;100;213
4;6;Accuracy;1;46;2;1;904;k;100;261
4;6;Accuracy;1;47;5;1;744;k;100;245
4;6;Accuracy;1;48;5;1;1192;k;100;229
4;6;Accuracy;1;49;4;1;1000;k;100;213
4;6;Accuracy;1;50;1;1;1512;k;100;261
4;6;Accuracy;1;51;6;1;2184;k;100;293
4;6;Accuracy;1;52;5;1;680;k;100;229
4;6;Accuracy;1;53;2;1;840;k;100;229
4;6;Accuracy;1;54;6;1;1112;k;100;277
4;6;Accuracy;1;55;5;1;1240;k;100;229
4;6;Accuracy;1;56;1;1;1752;j;90;309
4;6;Accuracy;1;57;1;1;1224;j;90;357
4;6;Accuracy;1;58;6;1;2168;k;100;645
4;6;Accuracy;1;59;6;1;1128;j;90;261
4;6;Accuracy;1;60;3;1;2664;j;90;245
4;6;Accuracy;1;61;2;1;1560;k;100;357
4;6;Accuracy;1;62;1;0;3256;h;80;533
4;6;Accuracy;1;63;5;1;712;k;100;389
4;6;Accuracy;1;64;2;1;776;k;100;613
4;6;Accuracy;1;65;4;1;1096;j;90;245
4;6;Accuracy;1;66;3;1;1080;j;90;1301
4;6;Accuracy;1;67;3;1;1224;j;90;885
4;6;Accuracy;1;68;5;1;1128;k;100;277
4;6;Accuracy;1;69;4;1;920;k;100;261
4;6;Accuracy;1;70;6;1;616;k;100;293
4;6;Accuracy;1;71;3;1;1352;k;100;293
4;6;Accuracy;1;72;2;1;936;k;100;373
4;6;Speed;0;1;5;1;376;k;100;1109
4;6;Speed;0;2;3;1;440;j;90;1045
4;6;Speed;0;3;1;0;504;h;80;1029
4;6;Speed;0;4;5;1;648;j;90;565
4;6;Speed;0;5;4;1;488;j;90;613
4;6;Speed;0;6;6;1;472;k;100;1461
4;6;Speed;0;7;1;0;536;f;60;2469
4;6;Speed;0;8;3;1;504;j;90;549
4;6;Speed;0;9;3;1;584;j;90;789
4;6;Speed;0;10;1;1;632;j;90;1445
4;6;Speed;0;11;4;1;568;k;100;693
4;6;Speed;0;12;5;1;648;k;100;1045
4;6;Speed;0;13;6;1;552;k;100;453
4;6;Speed;0;14;1;1;648;j;90;501
4;6;Speed;0;15;6;1;552;k;100;485
4;6;Speed;0;16;3;1;600;k;100;469
4;6;Speed;0;17;1;0;616;k;100;581
4;6;Speed;0;18;6;1;584;j;90;437
4;6;Speed;0;19;5;1;504;k;100;437
4;6;Speed;0;20;2;1;552;k;100;421
4;6;Speed;0;21;1;1;616;g;70;885
4;6;Speed;0;22;3;1;664;h;80;1445
4;6;Speed;0;23;4;1;552;j;90;709
4;6;Speed;0;24;2;1;664;j;90;565
4;6;Speed;0;25;2;1;584;j;90;1749
4;6;Speed;0;26;6;1;584;k;100;693
4;6;Speed;0;27;2;1;552;g;70;1477
4;6;Speed;0;28;3;1;552;j;90;741
4;6;Speed;0;29;5;0;520;j;90;693
4;6;Speed;0;30;6;1;536;k;100;453
4;6;Speed;0;31;2;1;503;j;90;613
4;6;Speed;0;32;5;1;536;k;100;613
4;6;Speed;0;33;5;1;552;k;100;485
4;6;Speed;0;34;1;0;504;k;100;517
4;6;Speed;0;35;4;1;568;k;100;677
4;6;Speed;0;36;1;0;712;h;80;709
4;6;Speed;0;37;5;1;520;k;100;373
4;6;Speed;0;38;4;1;536;k;100;421
4;6;Speed;0;39;4;1;568;k;100;549
4;6;Speed;0;40;4;1;696;j;90;757
4;6;Speed;0;41;6;1;536;k;100;389
4;6;Speed;0;42;5;1;584;k;100;357
4;6;Speed;0;43;4;1;520;k;100;405
4;6;Speed;0;44;3;1;600;j;90;661
4;6;Speed;0;45;6;1;568;k;100;421
4;6;Speed;0;46;3;0;648;j;90;549
4;6;Speed;0;47;6;1;488;k;100;501
4;6;Speed;0;48;5;1;488;k;100;1125
4;6;Speed;0;49;2;0;792;h;80;773
4;6;Speed;0;50;2;1;472;j;90;613
4;6;Speed;0;51;1;1;632;h;80;1717
4;6;Speed;0;52;4;0;536;h;80;2101
4;6;Speed;0;53;4;1;600;k;100;741
4;6;Speed;0;54;6;1;504;k;100;437
4;6;Speed;0;55;1;0;600;g;70;773
4;6;Speed;0;56;3;1;648;j;90;709
4;6;Speed;0;57;1;0;520;j;90;933
4;6;Speed;0;58;5;1;520;k;100;533
4;6;Speed;0;59;1;1;632;k;100;677
4;6;Speed;0;60;3;1;568;j;90;693
4;6;Speed;0;61;2;0;664;h;80;1189
4;6;Speed;0;62;4;1;472;j;90;597
4;6;Speed;0;63;3;0;616;f;60;1717
4;6;Speed;0;64;3;0;696;h;80;869
4;6;Speed;0;65;2;1;504;j;90;1013
4;6;Speed;0;66;2;1;552;j;90;709
4;6;Speed;0;67;6;1;488;j;90;869
4;6;Speed;0;68;2;0;568;j;90;517
4;6;Speed;0;69;5;1;568;k;100;549
4;6;Speed;0;70;2;0;584;k;100;453
4;6;Speed;0;71;6;1;632;j;90;581
4;6;Speed;0;72;4;1;504;k;100;485
4;7;Speed;0;1;1;1;519;j;90;1189
4;7;Speed;0;2;6;1;407;k;100;469
4;7;Speed;0;3;3;0;424;d;50;3685
4;7;Speed;0;4;3;0;407;d;50;2437
4;7;Speed;0;5;2;0;407;j;90;4085
4;7;Speed;0;6;5;0;391;f;60;2533
4;7;Speed;0;7;5;1;632;j;90;917
4;7;Speed;0;8;3;0;487;j;90;4181
4;7;Speed;0;9;4;1;471;k;100;501
4;7;Speed;0;10;5;1;599;k;100;533
4;7;Speed;0;11;1;1;647;j;90;1765
4;7;Speed;0;12;6;1;535;k;100;469
4;7;Speed;0;13;3;1;487;k;100;485
4;7;Speed;0;14;2;1;439;k;100;869
4;7;Speed;0;15;4;1;439;k;100;405
4;7;Speed;0;16;1;0;423;j;90;901
4;7;Speed;0;17;5;1;488;k;100;485
4;7;Speed;0;18;1;1;439;g;70;2804
4;7;Speed;0;19;1;1;439;k;100;981
4;7;Speed;0;20;6;1;407;k;100;517
4;7;Speed;0;21;5;0;471;d;50;3445
4;7;Speed;0;22;1;1;471;h;80;3925
4;7;Speed;0;23;6;1;424;k;100;485
4;7;Speed;0;24;1;0;535;j;90;677
4;7;Speed;0;25;2;1;487;j;90;1717
4;7;Speed;0;26;2;1;487;k;100;1685
4;7;Speed;0;27;2;1;471;j;90;997
4;7;Speed;0;28;2;1;583;k;100;3397
4;7;Speed;0;29;6;1;455;k;100;469
4;7;Speed;0;30;6;1;471;k;100;853
4;7;Speed;0;31;3;1;520;k;100;484
4;7;Speed;0;32;3;1;424;k;100;533
4;7;Speed;0;33;5;0;439;d;50;2389
4;7;Speed;0;34;2;1;471;k;100;501
4;7;Speed;0;35;1;1;439;j;90;709
4;7;Speed;0;36;4;1;439;k;100;1301
4;7;Speed;0;37;4;1;503;k;100;565
4;7;Speed;0;38;4;1;504;k;100;1493
4;7;Speed;0;39;6;1;471;k;100;517
4;7;Speed;0;40;1;0;487;j;90;2613
4;7;Speed;0;41;3;1;407;k;100;1605
4;7;Speed;0;42;5;1;439;k;100;709
4;7;Speed;0;43;6;1;487;k;100;437
4;7;Speed;0;44;3;0;455;j;90;1221
4;7;Speed;0;45;4;1;455;k;100;389
4;7;Speed;0;46;6;1;471;k;100;389
4;7;Speed;0;47;2;1;471;j;90;565
4;7;Speed;0;48;2;0;599;k;100;437
4;7;Speed;0;49;3;1;455;k;100;389
4;7;Speed;0;50;5;1;440;k;100;357
4;7;Speed;0;51;4;1;567;k;100;981
4;7;Speed;0;52;4;1;455;k;100;453
4;7;Speed;0;53;4;1;519;k;100;373
4;7;Speed;0;54;3;1;519;k;100;853
4;7;Speed;0;55;5;1;424;k;100;341
4;7;Speed;0;56;1;0;503;j;90;1573
4;7;Speed;0;57;1;0;583;j;90;677
4;7;Speed;0;58;4;1;551;k;100;421
4;7;Speed;0;59;2;1;456;k;100;405
4;7;Speed;0;60;6;1;455;k;100;405
4;7;Speed;0;61;2;0;583;j;90;2213
4;7;Speed;0;62;6;1;471;k;100;597
4;7;Speed;0;63;5;1;407;k;100;421
4;7;Speed;0;64;6;1;375;k;100;437
4;7;Speed;0;65;3;1;439;k;100;565
4;7;Speed;0;66;5;1;407;k;100;469
4;7;Speed;0;67;5;1;423;k;100;453
4;7;Speed;0;68;4;1;439;k;100;373
4;7;Speed;0;69;1;1;695;k;100;837
4;7;Speed;0;70;4;0;439;d;50;1253
4;7;Speed;0;71;2;0;407;j;90;661
4;7;Speed;0;72;3;1;439;j;90;773
4;7;Accuracy;1;1;6;1;919;k;100;293
4;7;Accuracy;1;2;1;0;1655;j;90;293
4;7;Accuracy;1;3;4;1;695;k;100;292
4;7;Accuracy;1;4;2;1;1847;j;90;389
4;7;Accuracy;1;5;3;1;1255;k;100;277
4;7;Accuracy;1;6;2;0;3799;h;80;532
4;7;Accuracy;1;7;3;1;615;k;100;341
4;7;Accuracy;1;8;4;1;1975;k;100;420
4;7;Accuracy;1;9;4;1;760;k;100;261
4;7;Accuracy;1;10;6;1;695;k;100;245
4;7;Accuracy;1;11;6;1;1175;k;100;212
4;7;Accuracy;1;12;2;1;5735;k;100;421
4;7;Accuracy;1;13;4;1;951;k;100;357
4;7;Accuracy;1;14;3;1;2151;k;100;293
4;7;Accuracy;1;15;5;1;1127;k;100;309
4;7;Accuracy;1;16;5;1;1207;k;100;340
4;7;Accuracy;1;17;4;1;680;k;100;245
4;7;Accuracy;1;18;5;1;1815;k;100;309
4;7;Accuracy;1;19;5;1;663;k;100;437
4;7;Accuracy;1;20;2;1;5431;j;90;277
4;7;Accuracy;1;21;1;0;2087;j;90;245
4;7;Accuracy;1;22;5;1;599;k;100;277
4;7;Accuracy;1;23;5;1;887;k;100;229
4;7;Accuracy;1;24;6;1;1400;k;100;229
4;7;Accuracy;1;25;2;1;7527;h;80;596
4;7;Accuracy;1;26;6;1;824;k;100;1237
4;7;Accuracy;1;27;1;1;2647;j;90;276
4;7;Accuracy;1;28;4;1;839;k;100;245
4;7;Accuracy;1;29;2;1;919;k;100;293
4;7;Accuracy;1;30;5;1;935;k;100;277
4;7;Accuracy;1;31;6;1;647;k;100;229
4;7;Accuracy;1;32;3;1;1080;j;90;324
4;7;Accuracy;1;33;2;1;1959;k;100;277
4;7;Accuracy;1;34;3;1;1655;k;100;261
4;7;Accuracy;1;35;6;1;824;k;100;277
4;7;Accuracy;1;36;4;1;600;k;100;373
4;7;Accuracy;1;37;1;0;967;k;100;388
4;7;Accuracy;1;38;5;1;951;k;100;836
4;7;Accuracy;1;39;1;1;1527;j;90;405
4;7;Accuracy;1;40;3;1;807;k;100;277
4;7;Accuracy;1;41;4;1;647;k;100;261
4;7;Accuracy;1;42;5;1;791;k;100;277
4;7;Accuracy;1;43;6;1;791;k;100;261
