Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast
2,1,1,73.7,0.96588,3
2,2,1,59.1,0.80199,2
2,2,2,70.7,0.9488,2
2,1,1,72.1,1.0178,1
2,2,2,82.5,1.0028,1
2,2,2,63.9,1.3872,1
2,1,1,61.8,1.0372,2
2,2,2,71.2,1.0543,3
2,1,1,77.6,1.0693,2
2,1,2,66.4,1.2942,1
2,2,2,79.2,1.4424,2
2,1,1,64.3,1.0046,2
2,2,1,71.7,1.2465,2
2,1,2,70.6,1.255,2
2,1,1,78.4,1.5822,2
2,2,1,52.3,0.96194,2
2,1,2,51.8,1.5077,2
2,1,1,59.3,1.3536,1
2,1,1,65.1,0.73434,3
2,2,1,63.5,0.70672,1
2,2,2,72.4,0.8732,2
2,1,1,84.7,0.7617,3
2,2,2,57.7,0.99708,3
2,1,1,73.2,0.61482,2
2,1,1,91.3,1.802,3
2,2,2,63.1,0.98648,3
2,2,1,61.4,1.0122,1
2,2,2,89.7,1.0941,1
2,1,1,84.5,0.90321,2
2,1,1,76.6,0.73263,2
2,1,1,100,0.76923,2
2,1,1,84.2,1.0204,1
2,2,2,87.4,1.5098,2
2,1,1,100,0.81874,3
2,2,2,100,0.82151,2
2,1,1,100,0.82329,3
2,1,1,55.3,1.7049,3
2,1,1,98,0.78054,3
2,2,2,100,1.0404,2
2,2,2,66.1,1.3696,2
2,2,2,60.7,1.2751,2
2,1,1,66.3,0.89233,2
2,2,2,96.9,0.85049,3
2,2,1,55.3,1.713,3
2,1,1,81,0.79905,1
2,2,1,80,0.85043,1
2,1,2,66.7,1.4196,3
2,1,1,74.7,1.041,3
2,2,2,74.3,0.88152,2
2,2,2,80.2,0.9292,3
2,2,2,62.7,0.9746,2
2,1,1,60.8,1.0181,1
2,2,2,74.3,1.1622,2
2,1,1,79.8,0.99976,2
2,2,2,100,0.89767,3
2,1,1,100,0.84042,3
2,2,2,86.2,1.7297,1
2,2,2,83.6,1.2686,1
2,2,2,83.6,1.1164,1
2,1,1,91.8,0.81008,3
2,1,2,67.6,1.2445,1
2,1,1,82.3,1.0206,3
2,1,2,77,2.6148,2
2,2,2,99,1.1342,3
2,2,2,65.4,1.1387,3
2,2,1,69.7,1.0866,1
2,2,2,100,0.91022,1
2,1,1,66.3,0.84376,2
2,1,1,59.5,1.0443,1
2,2,2,83.8,0.82995,1
2,1,2,62.5,1.0779,1
2,1,2,71.6,0.85335,2
2,1,1,83,0.79805,2
2,2,2,89.3,0.78435,3
2,2,2,79.7,0.86848,3
2,2,2,100,0.81871,2
2,1,1,77.6,1.5883,2
2,2,2,82.6,0.87925,3
2,2,2,100,0.88581,3
2,1,1,87.6,1.3316,3
2,2,2,53.7,1.4975,3
2,1,1,54,1.3754,2
2,2,2,61.7,1.0978,2
2,1,2,57.2,1.0805,1
2,1,1,79.9,0.90316,3
2,2,1,72.8,0.83854,1
2,2,2,73.2,0.87123,2
2,2,2,62.8,0.85404,3
2,2,1,73.2,0.9668,1
2,2,1,54.3,1.1625,2
2,1,1,69.8,1.078,2
2,1,2,53.3,1.5185,2
2,1,1,73.6,0.8343,2
2,2,2,63.3,1.1234,1
2,1,1,87.3,0.78451,2
2,2,1,52.4,1.3155,1
2,1,1,74,0.99241,2
2,2,1,50.9,1.5932,2
2,1,2,59.3,0.98697,1
2,2,1,62.8,0.94198,2
2,2,2,63.9,0.9136,3
2,2,2,59.1,0.81627,3
2,1,1,70.5,0.81894,1
2,2,2,77.3,0.76353,3
2,1,1,74.2,0.78375,3
2,2,2,61.3,0.86677,3
2,1,2,63.8,1.4199,1
2,2,2,54.4,1.0519,3
2,2,1,60.3,1.0282,1
2,1,1,68.4,0.81263,2
2,2,2,76.3,1.087,1
2,1,2,81.3,0.78961,1
2,2,2,94.7,0.74416,3
2,1,2,60.1,1.6061,3
2,1,1,76,1.0627,1
2,1,1,61.6,0.95158,2
2,2,2,93.6,0.87517,3
2,2,2,73.7,0.85795,1
2,1,1,86,0.81,3
2,1,1,65.1,1.1969,1
2,1,1,81.1,0.95939,3
2,2,2,87.3,0.94626,1
2,2,2,73.1,1.119,3
2,1,1,87.9,0.82791,1
2,2,2,83.1,1.4866,3
2,1,1,69.2,0.9333,2
2,2,1,52.9,1.2183,3
2,1,1,79.3,0.79403,3
2,1,1,71,0.76636,2
2,1,1,72.5,0.83302,1
2,1,1,75.8,1.0181,1
2,2,1,51.7,1.1808,2
2,2,2,84.5,0.83184,3
2,2,1,63.7,1.1368,2
2,1,2,56.1,1.1736,1
2,2,2,74,0.85527,2
2,2,2,78.4,0.66318,1
2,2,2,75.4,0.74434,2
2,1,2,73.5,0.89529,1
2,2,2,84.3,0.80373,3
2,2,2,84,0.82397,3
2,2,2,100,0.84983,2
2,1,1,100,0.88052,3
2,1,1,96.5,1.2964,3
2,1,1,75.4,1.3981,3
2,1,1,96,1.0718,3
2,2,1,53.8,1.4235,3
2,1,2,54.2,1.158,3
2,2,2,72.6,1.2023,3
2,2,2,72.8,0.81892,1
2,2,2,79.5,0.69436,1
2,2,2,86.3,0.66851,1
2,1,1,62.9,1.0836,2
2,2,2,100,0.73913,3
2,1,1,82.3,1.1593,3
2,1,1,61.3,0.85118,2
2,2,1,69.5,0.65279,2
2,2,2,100,0.72341,3
2,2,2,87.3,1.0566,3
2,1,1,85.3,1.2571,3
2,2,1,72.7,1.0893,1
2,1,1,53.4,0.94426,2
2,1,1,71.2,1.0621,1
2,2,2,90.2,0.86879,3
2,2,2,89.7,0.78771,3
2,2,2,100,0.73479,3
2,2,2,99.5,0.83667,3
2,1,1,73.1,1.6445,1
2,2,1,70.1,0.97219,2
2,1,1,67.3,0.96814,1
2,2,1,66.9,0.98731,2
2,1,1,78.4,0.75811,2
2,1,2,80.8,0.9229,2
2,1,1,79.3,0.75016,2
2,2,1,67.9,1.0684,3
2,1,1,82.7,0.99536,3
2,2,1,62.1,1.0374,3
2,2,2,84,0.85341,1
2,1,1,54.1,0.99838,1
2,1,1,60.9,0.72258,2
2,1,1,64,0.77425,2
2,1,1,60.1,0.82601,2
2,2,1,79.5,0.83632,1
2,1,2,67.3,0.99623,2
2,1,1,55.8,0.87062,2
2,2,2,78.9,1.2717,3
2,1,1,59.7,1.2293,2
2,2,2,79.9,1.1582,1
2,2,2,79.1,1.0356,2
2,2,2,86.1,1.1232,2
2,2,2,62,1.0016,3
2,2,2,66.4,0.94004,3
2,1,2,57.8,1.4072,2
2,2,1,71,1.0408,1
2,1,1,76.4,1.1044,3
2,2,2,56.5,1.2393,1
2,1,1,95.3,0.73619,3
2,1,2,51.2,1.2343,3
2,1,2,64.3,0.95365,2
2,2,1,74.4,0.90124,2
2,1,1,53.3,1.0045,1
2,2,2,61.4,1.0459,3
2,2,2,74.9,1.2476,2
2,2,2,54.2,1.2155,2
2,2,2,71.2,0.89768,1
2,2,1,74.1,0.89674,2
2,2,2,66.9,0.86321,1
2,1,1,63.7,0.85581,3
2,1,1,73.6,1.1584,2
2,1,1,74.8,1.171,1
2,2,2,90.3,1.2059,2
2,2,2,56.7,1.1922,1
2,1,1,80.1,1.4029,1
2,1,2,60.8,1.6508,2
2,1,1,75,1.4437,3
2,2,2,86.1,1.4286,2
2,1,1,80.4,1.5083,1
2,2,2,66.4,1.0739,3
2,1,1,79.5,1.2734,3
2,1,1,78.5,1.2948,1
2,2,2,87.1,1.3092,2
2,1,1,54.6,0.93228,2
2,2,2,89.4,1.0983,3
2,2,2,97.2,1.0479,3
2,2,2,97.6,0.86421,2
2,2,2,53.8,1.2726,3
2,1,1,69.5,1.4245,3
2,1,1,66.9,0.97648,2
2,2,2,87.8,1.0675,3
2,2,2,87.8,1.1949,2
2,2,2,100,1.0377,3
2,1,2,61.2,0.85295,3
2,2,2,71.2,1.0141,3
2,2,2,72.3,1.191,1
2,1,1,59.3,1.1778,3
2,2,2,68.3,1.3498,1
2,1,1,71.4,1.1928,2
2,2,2,81,1.1799,3
2,2,2,90.8,1.2876,3
2,1,1,80.9,1.2069,3
2,2,2,70.1,1.4065,1
2,1,1,93.9,1.2974,3
2,1,1,71.3,1.3344,1
2,2,2,78.6,1.2985,1
2,1,1,78,1.105,3
2,2,1,56.5,1.1581,1
2,2,1,62.3,1.0749,1
2,2,2,94.6,1.1245,3
2,2,2,64.7,0.77043,1
2,1,1,58,1.0144,1
2,2,2,81.1,0.64691,3
2,1,1,77.4,0.96004,1
2,2,2,100,0.77963,3
2,1,1,95.3,0.81517,3
2,1,2,54.8,1.3785,3
2,2,2,81.7,0.84416,1
2,1,1,92.3,0.82186,3
2,2,2,83.6,1.5682,3
2,2,2,100,1.1464,3
2,2,2,100,1.1988,2
2,2,1,75.7,1.1297,1
2,2,2,54.9,2.1024,1
2,1,1,100,1.0597,3
2,2,2,100,0.76305,3
2,1,1,100,0.91127,2
2,2,2,78.5,1.4932,1
2,1,1,75.7,1.0272,1
2,2,2,58.1,1.2936,1
2,2,1,100,0.93822,3
2,2,1,52,1.7909,1
2,2,2,64.4,2.026,1
2,1,2,58.6,1.1855,3
2,1,1,65.9,0.85267,1
2,2,2,89.2,0.74024,2
2,2,2,93.4,0.74369,3
2,1,1,60.7,0.96645,1
2,1,1,98.3,0.87165,3
2,2,2,72.7,1.0725,1
2,2,1,82.9,1.159,1
2,1,1,59,0.81963,1
2,2,2,72.2,1.2303,3
2,1,1,58.7,0.88659,1
2,1,1,100,0.80522,3
2,1,1,74.9,1.0078,2
2,2,1,63.1,0.97752,1
2,1,1,65.1,0.85199,1
2,2,2,70.4,1.3971,2
2,2,2,65.4,0.896,2
2,2,2,58,0.82288,1
2,2,2,82.2,0.93649,3
2,1,1,100,0.74704,2
2,1,2,100,1.0238,2
2,2,2,89.9,0.81084,3
2,1,1,90,1.1331,1
2,1,2,81.9,1.3056,2
2,1,1,61.6,0.96654,1
2,2,2,79.9,1.2499,3
2,1,2,58.8,1.1121,2
2,2,2,58.8,0.97427,1
2,1,2,73.7,0.92244,2
2,2,2,82.7,1.0566,3
2,1,2,69.9,0.84696,3
2,2,2,59,1.5281,1
2,1,1,80.3,1.2217,1
2,1,1,70,1.334,1
2,1,1,94.1,1.6352,2
2,1,1,61.8,1.4983,1
2,2,2,77.4,1.4015,3
2,1,1,78.5,1.3789,2
2,2,2,53.4,1.3586,3
2,2,2,86.7,0.80192,2
2,2,2,100,0.82864,3
2,2,1,90.7,1.5822,2
2,2,2,59.9,1.4226,2
2,1,1,54.8,1.5365,3
2,2,2,54.2,0.98189,2
2,2,1,59.9,1.5035,1
2,2,2,71.3,1.3252,2
2,2,1,63.1,1.1073,1
2,2,2,72.8,1.0331,2
2,2,2,73.2,1.0908,2
2,2,2,90.5,1.3603,1
2,2,1,70.6,1.4589,2
2,2,2,79.5,2.0428,2
2,1,1,79.5,1.378,3
2,1,1,79.5,1.2853,3
2,1,1,84.7,0.82814,2
2,1,1,81.3,1.036,1
2,1,1,81.4,1.0777,3
2,1,1,79.1,1.0296,2
2,1,2,56.7,1.3271,1
2,1,1,67.1,1.0505,2
2,1,1,79.8,1.2845,2
2,2,2,60.9,1.4831,2
2,2,2,79.8,1.1615,2
2,2,1,70,1.358,2
2,2,2,70.1,1.1295,3
2,1,1,89.4,1.2626,1
2,2,2,79.9,1.2927,2
2,2,2,89.7,1.1801,2
2,2,2,90.4,1.304,3
2,2,2,80.4,1.3496,2
2,1,2,60.3,1.2971,2
2,1,1,53.2,1.5038,3
2,2,2,80.2,1.275,1
2,1,2,76,1.4036,2
2,2,2,80.7,1.3015,3
2,2,2,51.8,1.3762,1
2,2,2,73.8,1.2106,3
2,2,2,70.7,0.80424,1
2,2,2,80.2,0.71104,3
2,1,1,79,0.66166,3
2,1,1,81.2,1.005,3
2,1,1,66.5,0.99245,3
2,2,2,81.1,0.6994,2
2,2,2,81.6,0.67296,2
2,2,2,73.6,0.7998,3
2,2,1,52.8,1.4588,2
2,2,1,50,1.5077,1
2,2,2,73,0.93635,1
2,1,1,50.8,2.445,1
2,2,2,94.7,0.86673,1
2,2,2,86.3,0.87648,3
2,2,1,70.2,1.466,1
2,1,2,71.4,1.9721,1
2,2,2,70.3,1.4054,3
2,1,1,69.5,1.2862,1
2,1,1,70.2,1.3258,3
2,2,1,74.9,1.2415,1
2,2,2,81.6,1.6985,3
2,2,2,74.8,1.5367,3
2,2,1,75.2,1.0684,1
2,1,2,76.6,1.2592,1
2,1,1,61.9,1.6823,3
2,1,2,64.7,1.0097,3
2,2,1,59.3,1.6014,1
2,1,2,51.7,1.2854,1
2,1,1,60.3,1.1551,2
2,1,2,60.1,1.456,1
2,1,2,58.5,1.6534,1
2,2,2,58.1,1.3177,2
2,2,2,79.3,1.2504,3
2,2,1,79.1,1.3857,1
2,2,2,70.3,1.7008,3
2,2,2,79.1,1.2498,2
2,2,2,90.2,1.5788,2
2,1,1,52.1,1.3651,3
2,2,1,62,1.146,2
2,1,1,70.2,2.2136,2
2,1,1,80.1,1.7987,2
2,1,1,92.6,1.0637,2
2,2,2,84.2,0.86514,3
2,2,2,100,0.78548,3
2,1,1,94.9,1.5625,1
2,2,2,74.2,1.0217,2
2,1,1,100,0.87102,2
2,2,2,100,0.75867,3
2,1,2,85.1,0.9118,3
2,1,1,64.5,0.67126,3
2,2,2,86.1,0.69407,3
2,1,2,74.3,0.75774,2
2,2,1,60.2,1.0017,3
2,2,2,87.3,0.73932,3
2,2,2,93,0.7118,3
2,1,1,54.5,1.0942,1
2,1,1,69.5,0.98201,1
2,2,2,60.3,0.78535,2
2,1,1,81.6,0.64427,3
2,2,1,61.1,0.71557,2
2,1,1,87.8,0.69799,1
2,2,2,89.7,0.94497,3
2,1,1,71.4,0.71811,3
2,1,1,80.5,0.71446,2
2,2,2,81.6,1.0181,2
2,2,1,76.4,0.89118,2
2,1,1,57.4,1.2971,2
2,2,2,71.9,1.2469,3
2,1,1,70.7,1.04,3
2,2,2,74.2,1.2257,2
2,1,2,61.5,1.106,1
2,2,2,77.3,0.95191,3
2,1,1,71,1.1482,3
2,2,2,81.1,0.93026,3
2,2,2,65.8,0.94933,3
2,1,1,85.9,0.82582,1
2,2,1,62.2,1.2283,1
2,2,2,77.9,0.86139,3
2,1,1,80,1.1334,3
2,2,2,80.1,1.1218,3
2,1,1,78.2,1.1434,2
2,2,1,51.9,1.5555,3
2,1,1,68,0.77606,3
2,2,1,70.7,0.87469,2
2,2,2,70,1.5229,2
2,2,1,69.8,1.6559,2
2,1,1,80.3,1.3589,2
2,1,1,80.1,1.5785,2
2,1,1,90.6,1.51,2
2,1,1,54.6,1.2097,1
2,1,2,57.8,1.6747,2
2,1,1,83.2,1.1129,2
2,2,1,78,0.85601,1
2,2,2,81.3,0.79142,2
2,2,1,56.7,0.93072,1
2,2,2,68.6,1.3684,3
2,2,2,76,0.76258,2
2,1,1,74.1,0.83232,3
2,2,2,53.2,1.3905,1
2,2,2,87.9,0.81003,3
2,2,1,72.6,1.0832,3
2,1,1,83.2,1.2018,3
2,1,2,56.1,1.8763,3
2,1,1,81.4,1.266,1
2,2,1,56.4,0.95336,2
2,1,1,57.9,1.0307,2
2,1,1,90.1,0.72841,3
2,1,1,65.7,0.74098,2
2,1,1,72.3,0.7292,2
2,2,1,75.6,0.75238,2
2,1,1,76.5,0.71568,3
2,1,1,85.5,0.666,2
2,2,1,63.5,0.73905,1
2,1,1,65.6,0.80636,2
2,2,1,72.7,0.7938,1
2,2,1,74.3,0.78059,2
2,1,1,58.2,0.92754,2
2,2,2,71.6,0.90831,3
2,2,1,80.1,1.5401,2
2,2,2,74.5,1.376,2
2,2,1,69.8,1.3932,3
2,2,2,77.5,1.493,3
2,1,1,70.3,1.3467,1
2,1,2,59.7,1.5411,2
2,2,1,54,1.2897,1
2,2,2,70.7,1.593,1
2,2,2,80.6,1.2821,2
2,1,1,92.7,1.5783,2
2,2,2,70.4,1.3489,3
2,1,1,63.5,1.3837,3
2,1,1,77.9,1.3063,1
2,2,2,67.6,1.4082,2
2,2,2,57.3,1.235,2
2,1,1,58.5,1.0276,1
2,2,2,86,0.74673,1
2,2,2,78.6,1.529,2
2,1,1,82.6,1.3659,3
2,2,2,100,1.386,2
2,1,2,52.9,1.1955,3
2,1,1,89.5,0.86911,1
2,1,1,70,1.388,1
2,1,2,60,1.193,2
2,1,1,65,0.93712,1
2,2,2,91,1.1428,3
2,1,1,58.7,1.132,3
2,2,1,59.8,1.3682,3
2,2,2,60.6,1.2519,1
2,2,2,55.2,1.4987,1
2,1,1,81.5,1.2932,3
2,2,2,75.5,0.95566,3
2,1,1,72.5,0.81531,3
2,2,2,65.5,0.88222,1
2,2,1,61.1,2.57,2
2,2,1,62.9,1.108,3
2,1,1,54.4,1.1686,1
2,1,2,70.8,1.1723,1
2,2,2,59.3,1.304,1
2,1,1,59.7,1.5825,2
2,1,1,59.7,1.127,1
2,2,2,61,1.1729,1
2,2,2,77.1,1.6887,2
2,2,2,79.5,1.1578,3
2,2,1,59.2,1.2585,1
2,2,2,90,0.83261,3
2,2,2,100,0.77852,3
2,2,2,100,0.84628,2
2,1,1,76.4,1.2482,1
2,1,1,65.6,1.1752,1
2,1,1,52.5,1.1225,1
2,2,2,76.8,1.08,2
2,1,1,54.5,1.3027,2
2,2,2,62.5,1.2692,2
2,2,2,74.2,1.1076,3
2,1,1,68.3,1.0181,3
2,1,1,77.3,1.0185,1
2,2,1,73.8,1.3477,3
2,1,1,84.8,1.0806,3
2,1,2,54.3,1.1356,3
2,1,1,67.4,0.9001,3
2,2,2,62.3,1.3229,1
2,2,1,65.3,0.83935,1
2,1,1,65.3,1.0162,1
2,1,2,65.8,0.96894,1
2,1,1,70.5,1.0208,1
2,2,2,52.3,1.5184,1
2,1,1,70,1.0529,1
2,1,2,56.2,2.0751,2
2,1,1,79.5,0.86496,3
2,1,1,52,1.5227,2
2,1,2,55.3,1.2538,2
2,1,1,94.9,1.0787,3
2,2,2,56.7,1.1094,3
2,2,2,87.5,0.8259,3
2,1,1,79.5,0.8136,1
2,1,1,84.4,1.135,3
2,2,1,71.9,0.9548,2
2,2,2,85.8,0.96639,2
2,2,2,100,0.80221,3
2,2,2,56.5,0.99532,2
2,2,1,70.7,1.0535,2
2,1,2,67.5,0.85384,2
2,1,1,61.1,1.0123,1
2,1,1,70.1,0.81629,2
2,2,2,67,1.0008,3
2,1,2,61,0.94146,1
2,1,1,62.8,1.0574,1
2,1,1,89,0.91332,2
2,1,1,100,1.1039,1
2,1,2,80,1.5961,2
2,1,1,100,1.2701,3
2,2,2,79.8,1.5739,3
2,1,2,55.8,1.3928,2
2,1,1,87.4,1.2918,3
2,2,1,61.7,1.2567,2
2,2,1,63.9,1.2631,1
2,2,1,59.3,1.3516,1
2,1,1,58.9,1.3234,3
2,2,2,63.6,1.9122,1
2,2,2,62.8,1.2844,1
2,2,2,74.4,1.3236,1
2,1,1,79.3,1.2973,2
2,2,2,90,1.28,3
2,1,1,100,1.0235,1
2,2,2,78.3,1.263,2
2,2,1,83.6,1.2398,1
2,1,2,72.7,1.0702,1
2,2,1,69.5,2.5579,2
2,1,1,76.7,1.2799,2
2,1,2,60.1,1.5531,1
2,1,1,100,1.1625,3
2,2,1,54.4,1.1503,2
2,2,1,80.5,1.3144,1
2,1,1,100,1.0407,1
2,1,2,73.2,1.6823,1
2,1,2,100,0.93593,3
2,2,1,92.7,2.2219,1
2,1,1,79.2,0.89406,2
2,2,1,65.6,1.2995,1
2,2,1,60,1.3209,1
2,1,1,72.5,1.3027,3
2,2,1,82.6,1.2275,1
2,2,2,100,1.31,3
2,1,1,100,1.6746,2
2,1,1,78.6,1.2087,2
2,2,1,76.9,1.4604,2
2,2,2,79.6,1.5478,2
2,2,2,100,1.1436,3
2,2,1,60,1.6421,1
2,2,2,70.3,1.6237,3
2,1,1,80.3,1.21,3
2,1,1,80.7,1.6497,2
2,1,1,80.7,1.3956,3
2,1,1,71.9,1.0695,1
2,1,1,87.1,1.1803,3
2,1,1,76,1.1117,3
2,1,1,57.8,1.2058,1
2,2,1,61.4,1.0629,1
2,2,2,67.4,0.88636,2
2,1,1,81.5,0.90998,1
2,2,2,80,1.5165,2
2,1,2,62.2,1.4579,1
2,2,2,81.6,0.85684,1
2,2,2,66.4,1.0013,2
2,2,2,70.1,0.80953,1
2,1,2,63.9,0.99695,1
2,1,1,62.8,0.88676,2
2,1,1,83.4,0.82233,3
2,1,1,65.5,0.90473,2
2,2,2,80.3,0.83863,3
2,2,2,100,0.99073,2
2,1,1,100,0.87222,3
2,2,1,55.5,1.3197,1
2,1,1,70.2,0.9252,2
2,2,2,86.7,1.1934,3
2,2,1,77.5,1.0376,2
2,1,1,67.9,1.013,1
2,2,2,71.6,0.78306,2
2,2,1,67.9,1.0279,3
2,1,1,64.3,0.94859,1
2,1,1,86.2,1.0255,3
2,1,1,95.8,0.79343,3
2,2,2,64.4,1.6288,3
2,2,2,77.9,0.95709,3
2,1,1,81.4,1.1943,3
2,1,1,77.8,1.3317,3
2,1,2,54.7,1.4495,1
2,2,2,65.6,1.5374,1
2,1,1,72.9,1.2605,1
2,1,1,86.6,1.1573,3
2,1,2,73.2,1.1847,1
2,1,1,68.9,1.1955,2
2,2,1,78.5,1.3088,2
2,2,1,53.6,1.6107,1
2,2,2,64.4,0.79553,3
2,2,2,71.6,0.87128,3
2,1,1,56.9,1.2064,1
2,1,1,82.5,0.94492,3
2,1,1,83.7,1.1414,2
2,1,1,60.8,1.2559,3
2,1,2,66.5,0.77396,1
2,2,1,63.9,0.83434,3
2,2,2,65.3,1.2992,2
2,2,1,58.1,1.394,3
2,1,1,60.3,1.2669,1
2,1,1,71.6,0.84278,1
2,2,2,84,0.98876,3
2,2,1,84.9,0.88625,1
2,2,2,82,1.87,1
2,1,2,53,1.3962,2
2,2,2,98.4,1.0376,3
2,2,2,62.3,0.9903,2
2,1,1,53.7,1.4574,1
2,1,1,62.9,0.86481,1
2,2,2,76.6,0.89724,2
2,1,1,68.4,0.87146,1
2,1,2,60.7,0.76545,3
2,1,1,92.1,1.0184,2
2,1,1,82.2,0.80428,3
2,1,1,100,0.75872,3
2,2,2,89.5,1.0184,3
2,2,2,54,1.6769,1
2,1,1,56.8,1.1133,2
2,2,2,80.2,0.96914,3
2,1,1,77.4,1.1245,2
2,2,2,81.6,1.1299,3
2,1,1,77.9,1.1178,1
2,1,1,81.5,0.86798,3
2,2,2,88.8,0.75613,3
2,1,1,74.1,1.1265,2
2,2,2,79.5,1.1734,2
2,2,1,67.2,1.2401,2
2,2,1,54.6,1.0077,1
2,2,2,77,0.7869,1
2,2,2,70.2,0.95743,3
2,2,2,77.3,0.92917,2
2,1,1,69.8,0.76523,2
2,2,2,83.8,0.71375,2
2,2,2,61.4,1.0562,2
2,2,2,78.8,0.72015,1
2,1,1,74.2,1.0054,1
2,1,1,70.8,0.90366,3
2,2,2,71.4,0.84589,2
2,1,1,65.3,0.96024,1
2,2,2,70.5,1.3062,3
2,1,1,79.1,1.1694,2
2,1,1,67.5,0.86698,1
2,1,1,69.1,1.1565,3
2,2,2,78.5,0.78301,2
2,1,1,75.1,0.81711,2
2,2,2,73.1,0.68355,2
2,2,2,68,0.95356,2
2,1,1,74.3,1.2042,3
2,1,2,81.1,1.3765,1
2,1,1,99,1.0571,2
2,1,1,90.4,1.0345,2
2,1,1,74.6,0.81778,1
2,2,1,72.3,0.83581,3
2,1,1,86.2,1.0062,3
2,2,2,75.7,1.0463,3
2,2,1,64.2,0.84797,1
2,2,2,59.7,0.8151,3
2,2,2,70.6,0.9143,2
2,2,2,66.8,0.9688,2
2,1,1,60.7,1.1557,1
2,1,1,65.7,0.92013,1
2,2,2,77.2,0.90808,1
2,1,1,71.4,0.58836,2
2,1,1,70.5,0.83915,2
2,2,2,80.4,0.80528,3
2,1,2,64.7,1.3286,2
2,1,1,80.4,1.0863,3
2,2,1,63,0.97383,2
2,1,1,88.8,1.3987,3
2,2,2,64.3,1.1782,2
2,1,1,78.2,1.1882,2
2,1,1,82.5,0.99135,3
2,1,1,72.1,0.7475,2
2,1,1,87.5,0.7666,3
2,2,2,86.5,1.0192,2
2,2,1,57.2,1.3477,3
2,2,1,85.8,0.87227,3
2,1,2,70.8,1.0403,2
2,1,1,80.8,0.88854,1
2,2,2,74.4,0.85434,1
2,1,1,75.2,0.90466,1
2,2,2,73.5,0.98997,1
2,2,2,90.5,0.90492,2
2,2,1,76,0.83754,1
2,1,1,81.6,1.0627,2
2,2,1,66.6,0.91228,2
2,2,2,85.6,0.77262,3
2,2,1,74.4,0.75334,2
2,1,1,72.3,0.89961,1
2,2,2,62.9,1.2195,2
2,1,1,82.6,0.78811,3
2,2,2,86,0.73499,1
2,1,1,69.3,0.70924,1
2,1,1,70.4,0.84981,2
2,1,1,55,0.92571,1
2,2,2,82.1,0.77062,3
2,2,2,71.4,0.73272,1
2,2,2,75.4,0.66629,2
2,1,2,65.3,0.78044,1
2,2,2,78.9,0.70315,1
2,1,2,61.4,1.2537,2
2,2,1,58.9,0.84594,2
2,1,1,82.3,0.74272,1
2,2,1,57.6,0.95366,2
2,2,2,77,0.95118,2
2,1,1,86.1,0.87573,1
2,1,1,56.3,1.2984,2
2,1,2,69.4,0.99914,2
2,2,2,64.7,1.1141,3
2,2,2,100,0.75368,2
2,2,2,68.8,0.98047,3
2,1,2,62.3,1.6719,2
2,2,2,64.7,1.0872,2
2,2,2,63.9,1.078,2
2,2,2,65.1,1.4597,2
2,1,2,66.7,0.83669,1
2,1,1,87.1,0.89284,3
2,2,2,93.7,1.0832,3
2,2,2,90.4,0.83466,3
2,1,1,96.6,0.78822,2
2,2,2,100,0.99034,2
2,2,1,78.1,0.97782,2
2,2,1,60.2,1.0209,3
2,2,1,84.3,0.79746,2
2,2,2,90.9,0.85676,1
2,2,1,76.3,0.87236,1
2,2,2,79.2,0.75902,3
2,1,1,64.8,0.85176,1
2,1,1,93.8,0.8286,3
2,2,2,82.9,0.95776,1
2,1,1,98.9,0.88947,3
2,1,1,100,1.3135,3
2,1,1,87,0.91784,3
2,1,1,86.5,0.86669,1
2,1,1,87.9,0.74817,3
2,1,1,100,0.85715,3
2,2,2,55.2,1.193,2
2,1,1,100,0.9645,3
2,1,1,80.7,1.6406,3
2,1,1,72.7,0.95118,1
2,1,2,76.8,0.9479,1
2,2,1,93.7,1.2964,2
2,2,1,67.6,1.0931,1
2,2,2,91.4,1.0529,3
2,1,1,70.2,1.5949,2
2,1,1,81.3,1.0747,2
2,1,2,67,0.8122,3
2,1,1,69,0.82201,1
2,1,1,87.9,1.0077,2
2,2,2,71.8,1.0887,1
2,2,2,68.9,0.82398,3
2,1,1,92.5,0.76143,1
2,2,2,80.5,0.81393,3
2,1,1,81.1,0.88012,1
2,2,2,64.7,1.079,3
2,2,2,74.4,0.91844,2
2,1,1,70.5,0.92346,1
2,2,2,70.8,0.99249,3
2,1,1,67.5,1.1635,1
2,1,1,78,0.88763,2
2,2,1,57.5,1.1892,1
2,2,2,59.9,1.1683,2
2,1,1,74.4,0.78706,2
2,2,2,64.5,0.91866,1
2,2,1,62.1,0.94696,3
2,1,1,84.4,1.0566,3
2,1,1,67.1,0.84819,1
2,1,1,61.9,1.1124,2
2,2,2,78.4,0.91032,2
2,2,1,59.9,1.8295,2
2,2,2,69.7,1.3017,1
2,2,2,64.7,1.1379,2
2,1,2,64.1,1.0237,2
2,2,2,70.4,1.3291,2
2,2,2,85.3,1.3173,3
2,1,1,55.4,1.7293,2
2,2,2,74.1,1.1417,2
2,2,2,72.9,0.81955,3
2,2,2,58.2,1.1246,2
2,1,2,68.7,1.0405,1
2,2,1,64.1,1.226,2
2,2,2,74,0.76373,3
2,1,1,56.4,0.89518,2
2,2,2,65.2,1.3176,1
2,1,1,79.9,0.85915,3
2,1,1,72.6,0.88229,3
2,2,1,60.4,1.0271,1
